Season,Player,From_Club,To_Club,From_League,To_League,Fee
21/22,Fodé Ballo-Touré,as-monaco,ac-mailand,FR1,IT1,5400000.0
21/22,Marko Lazetic,roter-stern-belgrad,ac-mailand,SER1,IT1,4500000.0
21/22,Diego Laxalt,ac-mailand,dinamo-moskau,IT1,RU1,3500000.0
21/22,Juan Musso,udinese-calcio,atalanta-bergamo,IT1,IT1,20500000.0
21/22,Cristian Romero,juventus-turin,atalanta-bergamo,IT1,IT1,17000000.0
21/22,Teun Koopmeiners,az-alkmaar,atalanta-bergamo,NL1,IT1,14000000.0
21/22,Matteo Lovato,hellas-verona,atalanta-bergamo,IT1,IT1,7200000.0
21/22,Musa Barrow,atalanta-bergamo,fc-bologna,IT1,IT1,14340000.0
21/22,Roger Ibañez,atalanta-bergamo,as-rom,IT1,IT1,11800000.0
21/22,Andreas Cornelius,atalanta-bergamo,parma-calcio-1913,IT1,IT2,8400000.0
21/22,Lennart Czyborra,atalanta-bergamo,genua-cfc,IT1,IT1,5500000.0
21/22,Nicolas Haas,atalanta-bergamo,fc-empoli,IT1,IT1,2300000.0
21/22,Boris Radunović,atalanta-bergamo,cagliari-calcio,IT1,IT1,625000.0
21/22,Dušan Vlahović,ac-florenz,juventus-turin,IT1,IT1,83500000.0
21/22,Weston McKennie,fc-schalke-04,juventus-turin,L2,IT1,21900000.0
21/22,Federico Gatti,frosinone-calcio,juventus-turin,IT2,IT1,9000000.0
21/22,Kaio Jorge,fc-santos,juventus-turin,BRA1,IT1,7000000.0
21/22,Mohamed Ihattaren,psv-eindhoven,juventus-turin,NL1,IT1,1900000.0
21/22,Konstantinos Manolas,ssc-neapel,olympiakos-piraus,IT1,GR1,2500000.0
21/22,Toma Bašić,fc-girondins-bordeaux,lazio-rom,FR1,IT1,7100000.0
21/22,Dimitrije Kamenovic,fk-cukaricki,lazio-rom,SER1,IT1,3000000.0
21/22,Luka Romero,rcd-mallorca-b,lazio-rom,,IT1,200000.0
21/22,Felipe Caicedo,lazio-rom,genua-cfc,IT1,IT1,2000000.0
21/22,Marash Kumbulla,hellas-verona,as-rom,IT1,IT1,26500000.0
21/22,Eldor Shomurodov,genua-cfc,as-rom,IT1,IT1,19600000.0
21/22,Matías Viña,se-palmeiras-sao-paulo,as-rom,BRA1,IT1,13000000.0
21/22,Bryan Reynolds,fc-dallas,as-rom,,IT1,6850000.0
21/22,Mert Çetin,as-rom,hellas-verona,IT1,IT1,7800000.0
21/22,Aboudramane Diaby,as-rom,hellas-verona-u19,IT1,IJ1,2500000.0
21/22,Zan Celar,as-rom,fc-lugano,IT1,C1,475000.0
21/22,Ludovico D'Orazio,as-rom,spal,IT1,IT2,70000.0
21/22,Hamed Junior Traorè,fc-empoli,us-sassuolo,IT1,IT1,16000000.0
21/22,Ruan Tressoldi,gremio-porto-alegre,us-sassuolo,BRA2,IT1,5000000.0
21/22,Luca Moro,calcio-padova,us-sassuolo,IT3A,IT1,3970000.0
21/22,Martin Erlić,spezia-calcio,us-sassuolo,IT1,IT1,3000000.0
21/22,Maxime López,olympique-marseille,us-sassuolo,FR1,IT1,2500000.0
21/22,Pietro Cianci,teramo-calcio-1913,us-sassuolo,IT3B,IT1,150000.0
21/22,Marlon,us-sassuolo,shakhtar-donetsk,IT1,UKR1,12000000.0
21/22,Federico Di Francesco,us-sassuolo,spal,IT1,IT2,4500000.0
21/22,Giangiacomo Magnani,us-sassuolo,hellas-verona,IT1,IT1,4000000.0
21/22,Edoardo Goldaniga,us-sassuolo,cagliari-calcio,IT1,IT1,1100000.0
21/22,Luca Mazzitelli,us-sassuolo,ac-monza,IT1,IT2,300000.0
21/22,Nicholas Pierini,us-sassuolo,cesena-fc,IT1,IT3B,220000.0
21/22,Aristidi Kolaj,us-sassuolo,us-alessandria-calcio-1912,IT1,IT2,100000.0
21/22,Pietro Cianci,us-sassuolo,us-catanzaro,IT1,IT3C,100000.0
21/22,Antonino La Gumina,fc-empoli,sampdoria-genua,IT1,IT1,5500000.0
21/22,Ernesto Torregrossa,brescia-calcio,sampdoria-genua,IT2,IT1,5500000.0
21/22,Lorenzo Campaner,sangiovannese-1927,sampdoria-genua,IT4E,IT1,7000.0
21/22,Lorenzo Tonelli,sampdoria-genua,fc-empoli,IT1,IT1,2400000.0
21/22,Antonio Palumbo,sampdoria-genua,ternana-calcio,IT1,IT2,150000.0
21/22,Ivan Ilić,manchester-city-u23,hellas-verona,,IT1,7500000.0
21/22,Kevin Lasagna,udinese-calcio,hellas-verona,IT1,IT1,6500000.0
21/22,Antonín Barák,udinese-calcio,hellas-verona,IT1,IT1,6000000.0
21/22,Matteo Cancellieri,as-rom-u19,hellas-verona,IJ1,IT1,4000000.0
21/22,Federico Ceccherini,ac-florenz,hellas-verona,IT1,IT1,3000000.0
21/22,Marco Silvestri,hellas-verona,udinese-calcio,IT1,IT1,2200000.0
21/22,Samuel Di Carmine,hellas-verona,us-cremonese,IT1,IT2,600000.0
21/22,Michele Vano,hellas-verona,ac-perugia-calcio,IT1,IT2,500000.0
21/22,Kelvin Yeboah,sk-sturm-graz,genua-cfc,A1,IT1,6500000.0
21/22,Silvan Hefti,bsc-young-boys,genua-cfc,C1,IT1,5000000.0
21/22,Morten Frendrup,brondby-if,genua-cfc,DKMR,IT1,3900000.0
21/22,Abdoulaye Touré,fc-nantes,genua-cfc,FR1,IT1,3500000.0
21/22,Johan Vásquez,unam-pumas,genua-cfc,MEXA,IT1,3500000.0
21/22,Caleb Ekuban,trabzonspor,genua-cfc,TR1,IT1,2600000.0
21/22,Alberto Paleari,as-cittadella,genua-cfc,IT2,IT1,2000000.0
21/22,Alessandro Vogliacco,pordenone-calcio,genua-cfc,IT2,IT1,2000000.0
21/22,Albert Gudmundsson,az-alkmaar,genua-cfc,NL1,IT1,1500000.0
21/22,Giorgio Altare,genua-cfc,cagliari-calcio,IT1,IT1,500000.0
21/22,Nicola Dalmonte,genua-cfc,lr-vicenza-virtus,IT1,IT2,300000.0
21/22,Goran Pandev,genua-cfc,parma-calcio-1913,IT1,IT2,130000.0
21/22,Marko Arnautovic,shanghai-port,fc-bologna,CSL,IT1,6000000.0
21/22,Kevin Bonifazi,spal,fc-bologna,IT2,IT1,5850000.0
21/22,Denso Kasius,fc-utrecht-ii,fc-bologna,NL2,IT1,3280000.0
21/22,Adama Soumaoro,losc-lille,fc-bologna,FR1,IT1,2100000.0
21/22,Sydney van Hooijdonk,nac-breda,fc-bologna,NL2,IT1,735000.0
21/22,Andreas Skov Olsen,fc-bologna,fc-brugge,IT1,BE1,6400000.0
21/22,Brandon Soppy,fc-stade-rennes,udinese-calcio,FR1,IT1,2000000.0
21/22,James Abankwah,st-patricks-athletic,udinese-calcio,IR1,IT1,400000.0
21/22,Mattia Compagnon,udinese-calcio,juventus-turin-u23,IT1,IT3A,3950000.0
21/22,Stefano Okaka,udinese-calcio,istanbul-basaksehir-fk,IT1,TR1,1500000.0
21/22,Ryder Matos,udinese-calcio,ac-perugia-calcio,IT1,IT2,800000.0
21/22,Simone Scuffet,udinese-calcio,apoel-nikosia,IT1,ZYP1,300000.0
21/22,Federico Ermacora,udinese-calcio,ac-renate,IT1,IT3A,75000.0
21/22,Arthur Cabral,fc-basel-1893,ac-florenz,C1,IT1,15500000.0
21/22,Jonathan Ikoné,losc-lille,ac-florenz,FR1,IT1,15400000.0
21/22,Igor,spal,ac-florenz,IT2,IT1,7650000.0
21/22,Matija Nastasic,fc-schalke-04,ac-florenz,L2,IT1,500000.0
21/22,Pol Lirola,ac-florenz,olympique-marseille,IT1,FR1,13000000.0
21/22,Alban Lafont,ac-florenz,fc-nantes,IT1,FR1,7500000.0
21/22,Dávid Hancko,ac-florenz,ac-sparta-prag,IT1,TS1,2500000.0
21/22,Julián Illanes,ac-florenz,delfino-pescara-1936,IT1,IT3B,350000.0
21/22,Janis Antiste,fc-toulouse,spezia-calcio,FR2,IT1,4600000.0
21/22,Kelvin Amian,fc-toulouse,spezia-calcio,FR2,IT1,3900000.0
21/22,Dimitrios Nikolaou,fc-empoli,spezia-calcio,IT1,IT1,3500000.0
21/22,Jakub Kiwior,msk-zilina,spezia-calcio,SLO1,IT1,2400000.0
21/22,David Strelec,slovan-bratislava,spezia-calcio,SLO1,IT1,2280000.0
21/22,Samuel Mraz,fc-empoli,spezia-calcio,IT1,IT1,1600000.0
21/22,Aimar Sher,hammarby-if,spezia-calcio,SE1,IT1,1450000.0
21/22,Léo Sena,clube-atletico-mineiro,spezia-calcio,BRA1,IT1,1250000.0
21/22,Emil Kornvig,lyngby-bk,spezia-calcio,DK2,IT1,1130000.0
21/22,Mikael Egill Ellertsson,spal-u19,spezia-calcio,IJ1,IT1,1000000.0
21/22,Daniele Verde,aek-athen,spezia-calcio,GR1,IT1,600000.0
21/22,Leandro Sanca,sc-braga-b,spezia-calcio,,IT1,580000.0
21/22,Suf Podgoreanu,as-rom-u19,spezia-calcio,IJ1,IT1,410000.0
21/22,Emil Holm,sonderjyske,spezia-calcio,DKAR,IT1,300000.0
21/22,Ardian Ismajli,spezia-calcio,fc-empoli,IT1,IT1,2000000.0
21/22,Alessandro Bordin,spezia-calcio,ssd-fidelis-andria,IT1,IT3C,200000.0
21/22,Axel Desjardins,spezia-calcio,novara-calcio,IT1,IT4A,1000.0
21/22,Răzvan Marin,ajax-amsterdam,cagliari-calcio,NL1,IT1,10000000.0
21/22,Gabriele Zappa,delfino-pescara-1936,cagliari-calcio,IT3B,IT1,3200000.0
21/22,Filip Bradaric,cagliari-calcio,al-ahli-dschidda,IT1,SA1,2000000.0
21/22,Kiril Despodov,cagliari-calcio,pfk-ludogorets-razgrad,IT1,,1700000.0
21/22,David Zima,sk-slavia-prag,fc-turin,TS1,IT1,5900000.0
21/22,Demba Seck,spal,fc-turin,IT2,IT1,3600000.0
21/22,Magnus Warming,lyngby-bk,fc-turin,DK2,IT1,900000.0
21/22,Soualiho Meïté,fc-turin,benfica-lissabon,IT1,PO1,6000000.0
21/22,Răzvan Sava,fc-turin,cfr-cluj,IT1,RO1,250000.0
21/22,Liam Henderson,us-lecce,fc-empoli,IT2,IT1,1500000.0
21/22,Giovanni Crociata,fc-crotone,fc-empoli,IT2,IT1,1000000.0
21/22,Riccardo Fiamozzi,us-lecce,fc-empoli,IT2,IT1,500000.0
21/22,Kevin Cannavò,fc-empoli,vis-pesaro-dal-1898,IT1,IT3B,400000.0
21/22,Éderson,corinthians-sao-paulo,us-salernitana-1919,BRA1,IT1,6500000.0
21/22,Simy,fc-crotone,us-salernitana-1919,IT2,IT1,3500000.0
21/22,Riccardo Gagliolo,parma-calcio-1913,us-salernitana-1919,IT2,IT1,2000000.0
21/22,Vincenzo Fiorillo,delfino-pescara-1936,us-salernitana-1919,IT3B,IT1,600000.0
21/22,Reda Boultam,us-triestina,us-salernitana-1919,IT3A,IT1,200000.0
21/22,Gianluca Busio,sporting-kansas-city,venezia-fc,,IT1,6000000.0
21/22,Thomas Henry,oud-heverlee-leuven,venezia-fc,BE1,IT1,5500000.0
21/22,Tanner Tessmann,fc-dallas,venezia-fc,,IT1,3640000.0
21/22,Ridgeciano Haps,feyenoord-rotterdam,venezia-fc,NL1,IT1,500000.0
21/22,Maximilian Ullmann,sk-rapid-wien,venezia-fc,A1,IT1,500000.0
21/22,David Schnegg,lask,venezia-fc,A1,IT1,250000.0
21/22,Francesco Di Mariano,venezia-fc,us-lecce,IT1,IT2,200000.0
22/23,Charles De Ketelaere,fc-brugge,ac-mailand,BE1,IT1,36500000.0
22/23,Junior Messias,fc-crotone,ac-mailand,IT3C,IT1,6200000.0
22/23,Alessandro Florenzi,as-rom,ac-mailand,IT1,IT1,2650000.0
22/23,Devis Vásquez,club-guarani,ac-mailand,PR1C,IT1,810000.0
22/23,Léo Duarte,ac-mailand,istanbul-basaksehir-fk,IT1,TR1,2000000.0
22/23,Frank Tsadjout,ac-mailand,us-cremonese,IT1,IT1,400000.0
22/23,Alessandro Plizzari,ac-mailand,delfino-pescara-1936,IT1,IT3C,200000.0
22/23,Robin Gosens,atalanta-bergamo,inter-mailand,IT1,IT1,27400000.0
22/23,Joaquín Correa,lazio-rom,inter-mailand,IT1,IT1,27300000.0
22/23,Michele Di Gregorio,inter-mailand,ac-monza,IT1,IT1,4150000.000000001
22/23,Andreaw Gravillon,inter-mailand,stade-reims,IT1,FR1,3000000.0
22/23,Niccolò Corrado,inter-mailand,ternana-calcio,IT1,IT2,90000.0
22/23,Min-jae Kim,fenerbahce-istanbul,ssc-neapel,TR1,IT1,19000000.0
22/23,Khvicha Kvaratskhelia,dinamo-batumi,ssc-neapel,GE1N,IT1,13300000.0
22/23,Fabián Ruiz,ssc-neapel,fc-paris-saint-germain,IT1,FR1,22500000.0
22/23,Arkadiusz Milik,ssc-neapel,olympique-marseille,IT1,FR1,9700000.0
22/23,Gennaro Tutino,ssc-neapel,parma-calcio-1913,IT1,IT2,5750000.0
22/23,Adam Ounas,ssc-neapel,losc-lille,IT1,FR1,2500000.0
22/23,Franco Ferrari,ssc-neapel,lr-vicenza-virtus,IT1,IT3A,350000.0
22/23,Eugenio D'Ursi,ssc-neapel,fc-crotone,IT1,IT3C,183000.0
22/23,Luca Palmiero,ssc-neapel,delfino-pescara-1936,IT1,IT3C,125000.0
22/23,Bremer,fc-turin,juventus-turin,IT1,IT1,46900000.0
22/23,Federico Chiesa,ac-florenz,juventus-turin,IT1,IT1,44600000.0
22/23,Andrea Cambiaso,genua-cfc,juventus-turin,IT2,IT1,13300000.0
22/23,Merih Demiral,juventus-turin,atalanta-bergamo,IT1,IT1,21000000.0
22/23,Rolando Mandragora,juventus-turin,ac-florenz,IT1,IT1,8199999.999999999
22/23,Giacomo Vrioni,juventus-turin,new-england-revolution,IT1,MLS1,3660000.0
22/23,Luís Maximiano,fc-granada,lazio-rom,ES2,IT1,10500000.0
22/23,Nicolò Casale,hellas-verona,lazio-rom,IT1,IT1,8000000.0
22/23,Marcos Antônio,shakhtar-donetsk,lazio-rom,UKR1,IT1,7500000.0
22/23,Mattia Zaccagni,hellas-verona,lazio-rom,IT1,IT1,7100000.0
22/23,Mario Gila,real-madrid-b-castilla-,lazio-rom,E3G1,IT1,6000000.0
22/23,Ivan Provedel,spezia-calcio,lazio-rom,IT1,IT1,2550000.0
22/23,Denis Vavro,lazio-rom,fc-kopenhagen,IT1,DKMR,4500000.0
22/23,Sofian Kiyine,lazio-rom,oud-heverlee-leuven,IT1,BE1,1700000.0
22/23,Fabio Maistro,lazio-rom,spal,IT1,IT2,500000.0
22/23,Zeki Çelik,losc-lille,as-rom,FR1,IT1,7400000.0
22/23,Nicolò Zaniolo,as-rom,galatasaray-istanbul,IT1,TR1,15000000.0
22/23,Jordan Veretout,as-rom,olympique-marseille,IT1,FR1,12450000.0
22/23,Pau López,as-rom,olympique-marseille,IT1,FR1,12000000.0
22/23,Cengiz Ünder,as-rom,olympique-marseille,IT1,FR1,11400000.0
22/23,Felix Afena-Gyan,as-rom,us-cremonese,IT1,IT1,6000000.0
22/23,Riccardo Calafiori,as-rom,fc-basel-1893,IT1,C1,2600000.0
22/23,Riccardo Ciervo,as-rom,us-sassuolo,IT1,IT1,2000000.0
22/23,Amadou Diawara,as-rom,rsc-anderlecht,IT1,BE1,1890000.0
22/23,Tommaso Milanese,as-rom,us-cremonese,IT1,IT1,750000.0
22/23,Dodô,shakhtar-donetsk,ac-florenz,UKR1,IT1,14500000.0
22/23,Antonín Barák,hellas-verona,ac-florenz,IT1,IT1,7860000.0
22/23,Abdelhamid Sabiri,sampdoria-genua,ac-florenz,IT1,IT1,2500000.0
22/23,Erick Pulgar,ac-florenz,flamengo-rio-de-janeiro,IT1,BRA1,2800000.0
22/23,Bartlomiej Dragowski,ac-florenz,spezia-calcio,IT1,IT1,2450000.0
22/23,Daniele Ghilardi,ac-florenz,hellas-verona,IT1,IT1,380000.0
22/23,Éderson,us-salernitana-1919,atalanta-bergamo,IT1,IT1,22900000.0
22/23,Jérémie Boga,us-sassuolo,atalanta-bergamo,IT1,IT1,22000000.0
22/23,Rasmus Højlund,sk-sturm-graz,atalanta-bergamo,A1,IT1,20000000.0
22/23,Brandon Soppy,udinese-calcio,atalanta-bergamo,IT1,IT1,9900000.0
22/23,Andrea Colpani,atalanta-bergamo,ac-monza,IT1,IT1,9000000.0
22/23,Matteo Lovato,atalanta-bergamo,us-salernitana-1919,IT1,IT1,7000000.0
22/23,Davide Bettella,atalanta-bergamo,ac-monza,IT1,IT1,5000000.0
22/23,Bosko Sutalo,atalanta-bergamo,gnk-dinamo-zagreb,IT1,KR1,4050000.0
22/23,Filippo Melegoni,atalanta-bergamo,genua-cfc,IT1,IT2,4000000.0
22/23,Arkadiusz Reca,atalanta-bergamo,spezia-calcio,IT1,IT1,3900000.0
22/23,Luca Valzania,atalanta-bergamo,us-cremonese,IT1,IT1,3000000.0
22/23,Enrico Del Prato,atalanta-bergamo,parma-calcio-1913,IT1,IT2,2750000.0
22/23,Rodrigo Guth,atalanta-bergamo,fortuna-sittard,IT1,NL1,1100000.0
22/23,Olaf Kobacki,atalanta-bergamo,arka-gdynia,IT1,PL2,180000.0
22/23,Anton Kresic,atalanta-bergamo,hnk-rijeka,IT1,KR1,150000.0
22/23,Giovanni Simeone,cagliari-calcio,hellas-verona,IT2,IT1,10500000.0
22/23,Thomas Henry,venezia-fc,hellas-verona,IT2,IT1,5230000.0
22/23,Gianluca Caprari,sampdoria-genua,hellas-verona,IT1,IT1,5000000.0
22/23,Isak Hien,djurgardens-if,hellas-verona,SE1,IT1,4600000.0
22/23,Martin Hongla,royal-antwerpen-fc,hellas-verona,BE1,IT1,3700000.0
22/23,Juan Cabal,atletico-nacional,hellas-verona,COLP,IT1,3500000.0
22/23,Josh Doig,hibernian-fc,hellas-verona,SC1,IT1,3400000.0
22/23,Mateusz Praszelik,slask-wroclaw,hellas-verona,PL1,IT1,2000000.0
22/23,Lorenzo Montipò,benevento-calcio,hellas-verona,IT2,IT1,1100000.0
22/23,Cyril Ngonge,fc-groningen,hellas-verona,NL1,IT1,550000.0
22/23,Bruno Conti,cagliari-calcio-u19,hellas-verona,IJ1,IT1,100000.0
22/23,Destiny Udogie,hellas-verona,udinese-calcio,IT1,IT1,5200000.0
22/23,Mariusz Stepinski,hellas-verona,aris-limassol,IT1,ZYP1,150000.0
22/23,Perr Schuurs,ajax-amsterdam,fc-turin,NL1,IT1,9400000.0
22/23,Samuele Ricci,fc-empoli,fc-turin,IT1,IT1,8500000.0
22/23,Emirhan İlkhan,besiktas-istanbul,fc-turin,TR1,IT1,4900000.0
22/23,Pietro Pellegri,as-monaco,fc-turin,FR1,IT1,4200000.0
22/23,Yann Karamoh,parma-calcio-1913,fc-turin,IT2,IT1,1000000.0
22/23,Brian Bayeye,us-catanzaro,fc-turin,IT3C,IT1,700000.0
22/23,Etrit Berisha,spal,fc-turin,IT2,IT1,300000.0
22/23,Jacopo Segre,fc-turin,palermo-fc,IT1,IT2,500000.0
22/23,Vincenzo Millico,fc-turin,cagliari-calcio,IT1,IT2,18000.0
22/23,Agustín Álvarez,ca-penarol,us-sassuolo,URUC,IT1,12000000.0
22/23,Kristian Thorstvedt,krc-genk,us-sassuolo,BE1,IT1,10150000.0
22/23,Armand Laurienté,fc-lorient,us-sassuolo,FR1,IT1,10100000.0
22/23,Matheus Henrique,gremio-porto-alegre,us-sassuolo,BRA1,IT1,7000000.0
22/23,Janis Antiste,spezia-calcio,us-sassuolo,IT1,IT1,5680000.0
22/23,Emil Konradsen Ceide,rosenborg-bk,us-sassuolo,NO1,IT1,2850000.0
22/23,Abdou Harroui,sparta-rotterdam,us-sassuolo,NL1,IT1,1000000.0
22/23,Francesco Caputo,us-sassuolo,sampdoria-genua,IT1,IT1,4000000.0
22/23,Jens Odgaard,us-sassuolo,az-alkmaar,IT1,NL1,3590000.0
22/23,Vlad Chiricheș,us-sassuolo,us-cremonese,IT1,IT1,2000000.0
22/23,Mehdi Bourabia,us-sassuolo,spezia-calcio,IT1,IT1,1650000.0
22/23,Lukas Haraslin,us-sassuolo,ac-sparta-prag,IT1,TS1,1500000.0
22/23,Enrico Brignola,us-sassuolo,benevento-calcio,IT1,IT2,1500000.0
22/23,Hassane Kamara,fc-watford,udinese-calcio,GB2,IT1,19000000.0
22/23,Beto,portimonense-sc,udinese-calcio,PO1,IT1,15000000.0
22/23,Matheus Martins,fluminense-rio-de-janeiro,udinese-calcio,BRA1,IT1,6000000.0
22/23,Adam Masina,fc-watford,udinese-calcio,GB2,IT1,5000000.0
22/23,Jaka Bijol,zska-moskau,udinese-calcio,RU1,IT1,4000000.0
22/23,Enzo Ebosse,sco-angers,udinese-calcio,FR1,IT1,4000000.0
22/23,Leonardo Buta,sc-braga-b,udinese-calcio,PT3A,IT1,2000000.0
22/23,Jean-Victor Makengo,udinese-calcio,fc-lorient,IT1,FR1,11000000.0
22/23,Mamadou Coulibaly,udinese-calcio,us-salernitana-1919,IT1,IT1,3000000.0
22/23,Thomas Battistella,udinese-calcio,modena-fc-2018,IT1,IT2,700000.0
22/23,Jhon Lucumí,krc-genk,fc-bologna,BE1,IT1,8000000.0
22/23,Arthur Theate,kv-oostende,fc-bologna,BE1,IT1,6750000.0
22/23,Michel Aebischer,bsc-young-boys,fc-bologna,C1,IT1,3000000.0
22/23,Lewis Ferguson,aberdeen-fc,fc-bologna,SC1,IT1,2000000.0
22/23,Joaquín Sosa,club-nacional,fc-bologna,,IT1,950000.0
22/23,Matteo Angeli,imolese-calcio-1919,fc-bologna,IT3B,IT1,50000.0
22/23,Arthur Theate,fc-bologna,fc-stade-rennes,IT1,FR1,19000000.0
22/23,César Falletti,fc-bologna,ternana-calcio,IT1,IT2,1000.0
22/23,Guglielmo Vicario,cagliari-calcio,fc-empoli,IT2,IT1,8500000.0
22/23,Liberato Cacace,vv-st-truiden,fc-empoli,BE1,IT1,3000000.0
22/23,Petar Stojanović,gnk-dinamo-zagreb,fc-empoli,KR1,IT1,1200000.0
22/23,Mattia Viti,fc-empoli,ogc-nizza,IT1,FR1,13000000.0
22/23,Leonardo Mancuso,fc-empoli,ac-monza,IT1,IT1,2790000.0
22/23,Simone Canestrelli,fc-empoli,ac-pisa-1909,IT1,IT2,2600000.0
22/23,Samuele Damiani,fc-empoli,palermo-fc,IT1,IT2,300000.0
22/23,Davide Zappella,fc-empoli,virtus-entella,IT1,IT3B,20000.0
22/23,Marco Delle Monache,delfino-pescara-1936,sampdoria-genua,IT3C,IT1,1500000.0
22/23,Abdelhamid Sabiri,ascoli-calcio,sampdoria-genua,IT2,IT1,1000000.0
22/23,Federico Bonazzoli,sampdoria-genua,us-salernitana-1919,IT1,IT1,5000000.0
22/23,Omar Colley,sampdoria-genua,besiktas-istanbul,IT1,TR1,2300000.0
22/23,Ernesto Torregrossa,sampdoria-genua,ac-pisa-1909,IT1,IT2,1800000.0
22/23,Przemysław Wiśniewski,venezia-fc,spezia-calcio,IT2,IT1,3810000.0
22/23,Kevin Agudelo,genua-cfc,spezia-calcio,IT2,IT1,2500000.0
22/23,Raimonds Krollis,valmiera-fc,spezia-calcio,LET1,IT1,1520000.0
22/23,Tio Cipot,ns-mura,spezia-calcio,SL1,IT1,1060000.0
22/23,Giulio Maggiore,spezia-calcio,us-salernitana-1919,IT1,IT1,3500000.0
22/23,Mikael Egill Ellertsson,spezia-calcio,venezia-fc,IT1,IT2,1500000.0
22/23,Elio Capradossi,spezia-calcio,cagliari-calcio,IT1,IT2,200000.0
22/23,Kleis Bozhanaj,spezia-calcio,carrarese-calcio-1908,IT1,IT3B,40000.0
22/23,Flavius Daniliuc,ogc-nizza,us-salernitana-1919,FR1,IT1,5800000.0
22/23,Domagoj Bradarić,losc-lille,us-salernitana-1919,FR1,IT1,5000000.0
22/23,Emil Bohinen,zska-moskau,us-salernitana-1919,RU1,IT1,3850000.0
22/23,Mikael,sport-club-do-recife,us-salernitana-1919,BRA2,IT1,3280000.0
22/23,Diego Valencia,cd-universidad-catolica,us-salernitana-1919,CLPD,IT1,2500000.0
22/23,Dylan Bronn,fc-metz,us-salernitana-1919,FR2,IT1,1560000.0
22/23,Pawel Jaroszynski,genua-cfc,us-salernitana-1919,IT2,IT1,1450000.0
22/23,Pasquale Mazzocchi,venezia-fc,us-salernitana-1919,IT2,IT1,1000000.0
22/23,Grigoris Kastanos,juventus-turin-u23,us-salernitana-1919,IT3A,IT1,300000.0
22/23,Daniel Samek,sk-slavia-prag,us-lecce,TS1,IT1,2000000.0
22/23,Lameck Banda,maccabi-petah-tikva,us-lecce,ISR2,IT1,2000000.0
22/23,Federico Di Francesco,spal,us-lecce,IT2,IT1,800000.0
22/23,Federico Baschirotto,ascoli-calcio,us-lecce,IT2,IT1,280000.0
22/23,Tommaso Cassandro,as-cittadella,us-lecce,IT2,IT1,250000.0
22/23,Massimo Coda,us-lecce,genua-cfc,IT1,IT2,1500000.0
22/23,Francesco Di Mariano,us-lecce,palermo-fc,IT1,IT2,1000000.0
22/23,Mario Gargiulo,us-lecce,modena-fc-2018,IT1,IT2,800000.0
22/23,Brayan Vera,us-lecce,cd-america-de-cali,IT1,COLP,300000.0
22/23,Cyriel Dessers,krc-genk,us-cremonese,BE1,IT1,6500000.0
22/23,Charles Pickel,fc-famalicao,us-cremonese,PO1,IT1,3800000.0
22/23,Emanuel Aiwu,sk-rapid-wien,us-cremonese,A1,IT1,3500000.0
22/23,Luca Zanimacchia,juventus-turin-u23,us-cremonese,IT3A,IT1,3000000.0
22/23,Giacomo Quagliata,heracles-almelo,us-cremonese,NL2,IT1,2000000.0
22/23,Luka Lochoshvili,wolfsberger-ac,us-cremonese,A1,IT1,1600000.0
22/23,Paolo Ghiglione,genua-cfc,us-cremonese,IT2,IT1,300000.0
22/23,Joshua Tenkorang,ssd-citta-di-campobasso,us-cremonese,,IT1,200000.0
22/23,Andrea Carboni,cagliari-calcio,ac-monza,IT2,IT1,4000000.0
22/23,Valentin Antov,zska-sofia,ac-monza,,IT1,3900000.0
22/23,Pedro Pereira,benfica-lissabon,ac-monza,PO1,IT1,2870000.0
22/23,Mattia Valoti,spal,ac-monza,IT2,IT1,2750000.0
22/23,Samuele Birindelli,ac-pisa-1909,ac-monza,IT2,IT1,1600000.0
22/23,Alessandro Sorrentino,delfino-pescara-1936,ac-monza,IT3C,IT1,800000.0
18/19,Saman Ghoddos,ostersunds-fk,amiens-sc,SE1,FR1,4000000.0
18/19,Juan Otero,club-estudiantes-de-la-plata,amiens-sc,AR1N,FR1,2140000.0
18/19,Rafal Kurzawa,gornik-zabrze,amiens-sc,PL1,FR1,850000.0
18/19,Tanguy Ndombélé,amiens-sc,olympique-lyon,FR1,FR1,8000000.0
18/19,Guessouma Fofana,amiens-sc,ea-guingamp,FR1,FR1,1000000.0
18/19,Harrison Manzala,amiens-sc,sco-angers,FR1,FR1,1000000.0
18/19,Jeff Reine-Adélaïde,fc-arsenal-u23,sco-angers,,FR1,1600000.0
18/19,Vincent Pajot,as-saint-etienne,sco-angers,FR1,FR1,1000000.0
18/19,Dorian Bertrand,so-cholet,sco-angers,FR3,FR1,800000.0
18/19,Elhadji Pape Diaw,korona-kielce,sco-angers,PL1,FR1,50000.0
18/19,Enzo Crivelli,sco-angers,sm-caen,FR1,FR1,3000000.0
18/19,Samuel Kalu,kaa-gent,fc-girondins-bordeaux,BE1,FR1,8500000.0
18/19,Yacine Adli,fc-paris-saint-germain,fc-girondins-bordeaux,FR1,FR1,5500000.0
18/19,Toma Bašić,hnk-hajduk-split,fc-girondins-bordeaux,KR1,FR1,3800000.0
18/19,Josh Maja,afc-sunderland,fc-girondins-bordeaux,GB3,FR1,1500000.0
18/19,Raoul Bellanova,ac-mailand-u19,fc-girondins-bordeaux,IJ1,FR1,770000.0
